MatchID,Year,Decade,Date,Time,Stage,StageType,Group,Stadium,HostCity,HostCountry,HomeTeam,AwayTeam,HomeGoals,AwayGoals,TotalGoals,GoalDifference,Result,Winner,ExtraTime,PenaltyShootout,HomePenaltyGoals,AwayPenaltyGoals,HighScoringMatch,Scoreline
M-2014-50,2014,2010s,2014-06-28,17:00,Round Of 16,Knockout Stage,not applicable,Estádio do Maracanã,Rio de Janeiro,Brazil,Colombia,Uruguay,2,0,2,2,Home Win,Colombia,No,No,0,0,No,2–0
M-2014-51,2014,2010s,2014-06-29,13:00,Round Of 16,Knockout Stage,not applicable,Estádio Castelão,Fortaleza,Brazil,Netherlands,Mexico,2,1,3,1,Home Win,Netherlands,No,No,0,0,No,2–1
M-2014-52,2014,2010s,2014-06-29,17:00,Round Of 16,Knockout Stage,not applicable,Arena Pernambuco,Recife,Brazil,Costa Rica,Greece,1,1,2,0,Draw,Costa Rica,Yes,Yes,5,3,No,1–1
M-2014-53,2014,2010s,2014-06-30,13:00,Round Of 16,Knockout Stage,not applicable,Estádio Nacional,Brasília,Brazil,France,Nigeria,2,0,2,2,Home Win,France,No,No,0,0,No,2–0
M-2014-54,2014,2010s,2014-06-30,17:00,Round Of 16,Knockout Stage,not applicable,Estádio Beira-Rio,Porto Alegre,Brazil,Germany,Algeria,2,1,3,1,Home Win,Germany,Yes,No,0,0,No,2–1
M-2014-55,2014,2010s,2014-07-01,13:00,Round Of 16,Knockout Stage,not applicable,Arena Corinthians,São Paulo,Brazil,Argentina,Switzerland,1,0,1,1,Home Win,Argentina,Yes,No,0,0,No,1–0
M-2014-56,2014,2010s,2014-07-01,17:00,Round Of 16,Knockout Stage,not applicable,Arena Fonte Nova,Salvador,Brazil,Belgium,United States,2,1,3,1,Home Win,Belgium,Yes,No,0,0,No,2–1
M-2014-57,2014,2010s,2014-07-04,13:00,Quarter-Finals,Knockout Stage,not applicable,Estádio do Maracanã,Rio de Janeiro,Brazil,France,Germany,0,1,1,1,Away Win,Germany,No,No,0,0,No,0–1
M-2014-58,2014,2010s,2014-07-04,17:00,Quarter-Finals,Knockout Stage,not applicable,Estádio Castelão,Fortaleza,Brazil,Brazil,Colombia,2,1,3,1,Home Win,Brazil,No,No,0,0,No,2–1
M-2014-59,2014,2010s,2014-07-05,13:00,Quarter-Finals,Knockout Stage,not applicable,Estádio Nacional,Brasília,Brazil,Argentina,Belgium,1,0,1,1,Home Win,Argentina,No,No,0,0,No,1–0
M-2014-60,2014,2010s,2014-07-05,17:00,Quarter-Finals,Knockout Stage,not applicable,Arena Fonte Nova,Salvador,Brazil,Netherlands,Costa Rica,0,0,0,0,Draw,Netherlands,Yes,Yes,4,3,No,0–0
M-2014-61,2014,2010s,2014-07-08,17:00,Semi-Finals,Knockout Stage,not applicable,Estádio Mineirão,Belo Horizonte,Brazil,Brazil,Germany,1,7,8,6,Away Win,Germany,No,No,0,0,Yes,1–7
M-2014-62,2014,2010s,2014-07-09,17:00,Semi-Finals,Knockout Stage,not applicable,Arena Corinthians,São Paulo,Brazil,Netherlands,Argentina,0,0,0,0,Draw,Argentina,Yes,Yes,2,4,No,0–0
M-2014-63,2014,2010s,2014-07-12,17:00,Third-Place Match,Knockout Stage,not applicable,Estádio Nacional,Brasília,Brazil,Brazil,Netherlands,0,3,3,3,Away Win,Netherlands,No,No,0,0,No,0–3
M-2014-64,2014,2010s,2014-07-13,16:00,Final,Knockout Stage,not applicable,Estádio do Maracanã,Rio de Janeiro,Brazil,Germany,Argentina,1,0,1,1,Home Win,Germany,Yes,No,0,0,No,1–0
M-2018-01,2018,2010s,2018-06-14,18:00,Group Stage,Group Stage,Group A,Luzhniki Stadium,Moscow,Russia,Russia,Saudi Arabia,5,0,5,5,Home Win,Russia,No,No,0,0,Yes,5–0
M-2018-02,2018,2010s,2018-06-15,17:00,Group Stage,Group Stage,Group A,Central Stadium,Yekaterinburg,Russia,Egypt,Uruguay,0,1,1,1,Away Win,Uruguay,No,No,0,0,No,0–1
M-2018-03,2018,2010s,2018-06-15,18:00,Group Stage,Group Stage,Group B,Krestovsky Stadium,Saint Petersburg,Russia,Morocco,Iran,0,1,1,1,Away Win,Iran,No,No,0,0,No,0–1
M-2018-04,2018,2010s,2018-06-15,21:00,Group Stage,Group Stage,Group B,Fisht Olympic Stadium,Sochi,Russia,Portugal,Spain,3,3,6,0,Draw,Draw,No,No,0,0,Yes,3–3
M-2018-05,2018,2010s,2018-06-16,13:00,Group Stage,Group Stage,Group C,Kazan Arena,Kazan,Russia,France,Australia,2,1,3,1,Home Win,France,No,No,0,0,No,2–1
M-2018-06,2018,2010s,2018-06-16,16:00,Group Stage,Group Stage,Group D,Otkritie Arena,Moscow,Russia,Argentina,Iceland,1,1,2,0,Draw,Draw,No,No,0,0,No,1–1
M-2018-07,2018,2010s,2018-06-16,19:00,Group Stage,Group Stage,Group C,Mordovia Arena,Saransk,Russia,Peru,Denmark,0,1,1,1,Away Win,Denmark,No,No,0,0,No,0–1
M-2018-08,2018,2010s,2018-06-16,21:00,Group Stage,Group Stage,Group D,Kaliningrad Stadium,Kaliningrad,Russia,Croatia,Nigeria,2,0,2,2,Home Win,Croatia,No,No,0,0,No,2–0
M-2018-09,2018,2010s,2018-06-17,16:00,Group Stage,Group Stage,Group E,Samara Arena,Samara,Russia,Costa Rica,Serbia,0,1,1,1,Away Win,Serbia,No,No,0,0,No,0–1
M-2018-10,2018,2010s,2018-06-17,18:00,Group Stage,Group Stage,Group F,Luzhniki Stadium,Moscow,Russia,Germany,Mexico,0,1,1,1,Away Win,Mexico,No,No,0,0,No,0–1
M-2018-11,2018,2010s,2018-06-17,21:00,Group Stage,Group Stage,Group E,Rostov Arena,Rostov-on-Don,Russia,Brazil,Switzerland,1,1,2,0,Draw,Draw,No,No,0,0,No,1–1
M-2018-12,2018,2010s,2018-06-18,15:00,Group Stage,Group Stage,Group F,Nizhny Novgorod Stadium,Nizhny Novgorod,Russia,Sweden,South Korea,1,0,1,1,Home Win,Sweden,No,No,0,0,No,1–0
M-2018-13,2018,2010s,2018-06-18,18:00,Group Stage,Group Stage,Group G,Fisht Olympic Stadium,Sochi,Russia,Belgium,Panama,3,0,3,3,Home Win,Belgium,No,No,0,0,No,3–0
M-2018-14,2018,2010s,2018-06-18,21:00,Group Stage,Group Stage,Group G,Volgograd Arena,Volgograd,Russia,Tunisia,England,1,2,3,1,Away Win,England,No,No,0,0,No,1–2
M-2018-15,2018,2010s,2018-06-19,15:00,Group Stage,Group Stage,Group H,Mordovia Arena,Saransk,Russia,Colombia,Japan,1,2,3,1,Away Win,Japan,No,No,0,0,No,1–2
M-2018-16,2018,2010s,2018-06-19,18:00,Group Stage,Group Stage,Group H,Otkritie Arena,Moscow,Russia,Poland,Senegal,1,2,3,1,Away Win,Senegal,No,No,0,0,No,1–2
M-2018-17,2018,2010s,2018-06-19,21:00,Group Stage,Group Stage,Group A,Krestovsky Stadium,Saint Petersburg,Russia,Russia,Egypt,3,1,4,2,Home Win,Russia,No,No,0,0,No,3–1
M-2018-18,2018,2010s,2018-06-20,15:00,Group Stage,Group Stage,Group B,Luzhniki Stadium,Moscow,Russia,Portugal,Morocco,1,0,1,1,Home Win,Portugal,No,No,0,0,No,1–0
M-2018-19,2018,2010s,2018-06-20,18:00,Group Stage,Group Stage,Group A,Rostov Arena,Rostov-on-Don,Russia,Uruguay,Saudi Arabia,1,0,1,1,Home Win,Uruguay,No,No,0,0,No,1–0
M-2018-20,2018,2010s,2018-06-20,21:00,Group Stage,Group Stage,Group B,Kazan Arena,Kazan,Russia,Iran,Spain,0,1,1,1,Away Win,Spain,No,No,0,0,No,0–1
M-2018-21,2018,2010s,2018-06-21,16:00,Group Stage,Group Stage,Group C,Samara Arena,Samara,Russia,Denmark,Australia,1,1,2,0,Draw,Draw,No,No,0,0,No,1–1
M-2018-22,2018,2010s,2018-06-21,20:00,Group Stage,Group Stage,Group C,Central Stadium,Yekaterinburg,Russia,France,Peru,1,0,1,1,Home Win,France,No,No,0,0,No,1–0
M-2018-23,2018,2010s,2018-06-21,21:00,Group Stage,Group Stage,Group D,Nizhny Novgorod Stadium,Nizhny Novgorod,Russia,Argentina,Croatia,0,3,3,3,Away Win,Croatia,No,No,0,0,No,0–3
M-2018-24,2018,2010s,2018-06-22,15:00,Group Stage,Group Stage,Group E,Krestovsky Stadium,Saint Petersburg,Russia,Brazil,Costa Rica,2,0,2,2,Home Win,Brazil,No,No,0,0,No,2–0
M-2018-25,2018,2010s,2018-06-22,18:00,Group Stage,Group Stage,Group D,Volgograd Arena,Volgograd,Russia,Nigeria,Iceland,2,0,2,2,Home Win,Nigeria,No,No,0,0,No,2–0
M-2018-26,2018,2010s,2018-06-22,20:00,Group Stage,Group Stage,Group E,Kaliningrad Stadium,Kaliningrad,Russia,Serbia,Switzerland,1,2,3,1,Away Win,Switzerland,No,No,0,0,No,1–2
M-2018-27,2018,2010s,2018-06-23,15:00,Group Stage,Group Stage,Group G,Otkritie Arena,Moscow,Russia,Belgium,Tunisia,5,2,7,3,Home Win,Belgium,No,No,0,0,Yes,5–2
M-2018-28,2018,2010s,2018-06-23,18:00,Group Stage,Group Stage,Group F,Rostov Arena,Rostov-on-Don,Russia,South Korea,Mexico,1,2,3,1,Away Win,Mexico,No,No,0,0,No,1–2
M-2018-29,2018,2010s,2018-06-23,21:00,Group Stage,Group Stage,Group F,Fisht Olympic Stadium,Sochi,Russia,Germany,Sweden,2,1,3,1,Home Win,Germany,No,No,0,0,No,2–1
M-2018-30,2018,2010s,2018-06-24,15:00,Group Stage,Group Stage,Group G,Nizhny Novgorod Stadium,Nizhny Novgorod,Russia,England,Panama,6,1,7,5,Home Win,England,No,No,0,0,Yes,6–1
M-2018-31,2018,2010s,2018-06-24,20:00,Group Stage,Group Stage,Group H,Central Stadium,Yekaterinburg,Russia,Japan,Senegal,2,2,4,0,Draw,Draw,No,No,0,0,No,2–2
M-2018-32,2018,2010s,2018-06-24,21:00,Group Stage,Group Stage,Group H,Kazan Arena,Kazan,Russia,Poland,Colombia,0,3,3,3,Away Win,Colombia,No,No,0,0,No,0–3
M-2018-33,2018,2010s,2018-06-25,17:00,Group Stage,Group Stage,Group A,Volgograd Arena,Volgograd,Russia,Saudi Arabia,Egypt,2,1,3,1,Home Win,Saudi Arabia,No,No,0,0,No,2–1
M-2018-34,2018,2010s,2018-06-25,18:00,Group Stage,Group Stage,Group A,Samara Arena,Samara,Russia,Uruguay,Russia,3,0,3,3,Home Win,Uruguay,No,No,0,0,No,3–0
M-2018-35,2018,2010s,2018-06-25,20:00,Group Stage,Group Stage,Group B,Kaliningrad Stadium,Kaliningrad,Russia,Spain,Morocco,2,2,4,0,Draw,Draw,No,No,0,0,No,2–2
M-2018-36,2018,2010s,2018-06-25,21:00,Group Stage,Group Stage,Group B,Mordovia Arena,Saransk,Russia,Iran,Portugal,1,1,2,0,Draw,Draw,No,No,0,0,No,1–1
M-2018-37,2018,2010s,2018-06-26,17:00,Group Stage,Group Stage,Group C,Fisht Olympic Stadium,Sochi,Russia,Australia,Peru,0,2,2,2,Away Win,Peru,No,No,0,0,No,0–2
M-2018-38,2018,2010s,2018-06-26,17:00,Group Stage,Group Stage,Group C,Luzhniki Stadium,Moscow,Russia,Denmark,France,0,0,0,0,Draw,Draw,No,No,0,0,No,0–0
M-2018-39,2018,2010s,2018-06-26,21:00,Group Stage,Group Stage,Group D,Rostov Arena,Rostov-on-Don,Russia,Iceland,Croatia,1,2,3,1,Away Win,Croatia,No,No,0,0,No,1–2
M-2018-40,2018,2010s,2018-06-26,21:00,Group Stage,Group Stage,Group D,Krestovsky Stadium,Saint Petersburg,Russia,Nigeria,Argentina,1,2,3,1,Away Win,Argentina,No,No,0,0,No,1–2
M-2018-41,2018,2010s,2018-06-27,17:00,Group Stage,Group Stage,Group F,Kazan Arena,Kazan,Russia,South Korea,Germany,2,0,2,2,Home Win,South Korea,No,No,0,0,No,2–0
M-2018-42,2018,2010s,2018-06-27,19:00,Group Stage,Group Stage,Group F,Central Stadium,Yekaterinburg,Russia,Mexico,Sweden,0,3,3,3,Away Win,Sweden,No,No,0,0,No,0–3
M-2018-43,2018,2010s,2018-06-27,21:00,Group Stage,Group Stage,Group E,Otkritie Arena,Moscow,Russia,Serbia,Brazil,0,2,2,2,Away Win,Brazil,No,No,0,0,No,0–2
M-2018-44,2018,2010s,2018-06-27,21:00,Group Stage,Group Stage,Group E,Nizhny Novgorod Stadium,Nizhny Novgorod,Russia,Switzerland,Costa Rica,2,2,4,0,Draw,Draw,No,No,0,0,No,2–2
M-2018-45,2018,2010s,2018-06-28,17:00,Group Stage,Group Stage,Group H,Volgograd Arena,Volgograd,Russia,Japan,Poland,0,1,1,1,Away Win,Poland,No,No,0,0,No,0–1
M-2018-46,2018,2010s,2018-06-28,18:00,Group Stage,Group Stage,Group H,Samara Arena,Samara,Russia,Senegal,Colombia,0,1,1,1,Away Win,Colombia,No,No,0,0,No,0–1
M-2018-47,2018,2010s,2018-06-28,20:00,Group Stage,Group Stage,Group G,Kaliningrad Stadium,Kaliningrad,Russia,England,Belgium,0,1,1,1,Away Win,Belgium,No,No,0,0,No,0–1
M-2018-48,2018,2010s,2018-06-28,21:00,Group Stage,Group Stage,Group G,Mordovia Arena,Saransk,Russia,Panama,Tunisia,1,2,3,1,Away Win,Tunisia,No,No,0,0,No,1–2
M-2018-49,2018,2010s,2018-06-30,17:00,Round Of 16,Knockout Stage,not applicable,Kazan Arena,Kazan,Russia,France,Argentina,4,3,7,1,Home Win,France,No,No,0,0,Yes,4–3
M-2018-50,2018,2010s,2018-06-30,21:00,Round Of 16,Knockout Stage,not applicable,Fisht Olympic Stadium,Sochi,Russia,Uruguay,Portugal,2,1,3,1,Home Win,Uruguay,No,No,0,0,No,2–1
M-2018-51,2018,2010s,2018-07-01,17:00,Round Of 16,Knockout Stage,not applicable,Luzhniki Stadium,Moscow,Russia,Spain,Russia,1,1,2,0,Draw,Russia,Yes,Yes,3,4,No,1–1
M-2018-52,2018,2010s,2018-07-01,21:00,Round Of 16,Knockout Stage,not applicable,Nizhny Novgorod Stadium,Nizhny Novgorod,Russia,Croatia,Denmark,1,1,2,0,Draw,Croatia,Yes,Yes,3,2,No,1–1
M-2018-53,2018,2010s,2018-07-02,18:00,Round Of 16,Knockout Stage,not applicable,Samara Arena,Samara,Russia,Brazil,Mexico,2,0,2,2,Home Win,Brazil,No,No,0,0,No,2–0
M-2018-54,2018,2010s,2018-07-02,21:00,Round Of 16,Knockout Stage,not applicable,Rostov Arena,Rostov-on-Don,Russia,Belgium,Japan,3,2,5,1,Home Win,Belgium,No,No,0,0,Yes,3–2
M-2018-55,2018,2010s,2018-07-03,17:00,Round Of 16,Knockout Stage,not applicable,Krestovsky Stadium,Saint Petersburg,Russia,Sweden,Switzerland,1,0,1,1,Home Win,Sweden,No,No,0,0,No,1–0
M-2018-56,2018,2010s,2018-07-03,21:00,Round Of 16,Knockout Stage,not applicable,Otkritie Arena,Moscow,Russia,Colombia,England,1,1,2,0,Draw,England,Yes,Yes,3,4,No,1–1
M-2018-57,2018,2010s,2018-07-06,17:00,Quarter-Finals,Knockout Stage,not applicable,Nizhny Novgorod Stadium,Nizhny Novgorod,Russia,Uruguay,France,0,2,2,2,Away Win,France,No,No,0,0,No,0–2
M-2018-58,2018,2010s,2018-07-06,21:00,Quarter-Finals,Knockout Stage,not applicable,Kazan Arena,Kazan,Russia,Brazil,Belgium,1,2,3,1,Away Win,Belgium,No,No,0,0,No,1–2
M-2018-59,2018,2010s,2018-07-07,18:00,Quarter-Finals,Knockout Stage,not applicable,Samara Arena,Samara,Russia,Sweden,England,0,2,2,2,Away Win,England,No,No,0,0,No,0–2
M-2018-60,2018,2010s,2018-07-07,21:00,Quarter-Finals,Knockout Stage,not applicable,Fisht Olympic Stadium,Sochi,Russia,Russia,Croatia,2,2,4,0,Draw,Croatia,Yes,Yes,3,4,No,2–2
M-2018-61,2018,2010s,2018-07-10,21:00,Semi-Finals,Knockout Stage,not applicable,Krestovsky Stadium,Saint Petersburg,Russia,France,Belgium,1,0,1,1,Home Win,France,No,No,0,0,No,1–0
M-2018-62,2018,2010s,2018-07-11,21:00,Semi-Finals,Knockout Stage,not applicable,Luzhniki Stadium,Moscow,Russia,Croatia,England,2,1,3,1,Home Win,Croatia,Yes,No,0,0,No,2–1
M-2018-63,2018,2010s,2018-07-14,17:00,Third-Place Match,Knockout Stage,not applicable,Krestovsky Stadium,Saint Petersburg,Russia,Belgium,England,2,0,2,2,Home Win,Belgium,No,No,0,0,No,2–0
M-2018-64,2018,2010s,2018-07-15,18:00,Final,Knockout Stage,not applicable,Luzhniki Stadium,Moscow,Russia,France,Croatia,4,2,6,2,Home Win,France,No,No,0,0,Yes,4–2
M-2022-01,2022,2020s,2022-11-20,19:00,Group Stage,Group Stage,Group A,Al Bayt Stadium,Al Khor,Qatar,Qatar,Ecuador,0,2,2,2,Away Win,Ecuador,No,No,0,0,No,0–2
M-2022-02,2022,2020s,2022-11-21,16:00,Group Stage,Group Stage,Group B,Khalifa International Stadium,Al Rayyan,Qatar,England,Iran,6,2,8,4,Home Win,England,No,No,0,0,Yes,6–2
M-2022-03,2022,2020s,2022-11-21,19:00,Group Stage,Group Stage,Group A,Al Thumama Stadium,Doha,Qatar,Senegal,Netherlands,0,2,2,2,Away Win,Netherlands,No,No,0,0,No,0–2
M-2022-04,2022,2020s,2022-11-21,22:00,Group Stage,Group Stage,Group B,Ahmad bin Ali Stadium,Al Rayyan,Qatar,United States,Wales,1,1,2,0,Draw,Draw,No,No,0,0,No,1–1
M-2022-05,2022,2020s,2022-11-22,13:00,Group Stage,Group Stage,Group C,Lusail Stadium,Lusail,Qatar,Argentina,Saudi Arabia,1,2,3,1,Away Win,Saudi Arabia,No,No,0,0,No,1–2
M-2022-06,2022,2020s,2022-11-22,16:00,Group Stage,Group Stage,Group D,Education City Stadium,Al Rayyan,Qatar,Denmark,Tunisia,0,0,0,0,Draw,Draw,No,No,0,0,No,0–0
M-2022-07,2022,2020s,2022-11-22,19:00,Group Stage,Group Stage,Group C,Stadium 974,Doha,Qatar,Mexico,Poland,0,0,0,0,Draw,Draw,No,No,0,0,No,0–0
M-2022-08,2022,2020s,2022-11-22,22:00,Group Stage,Group Stage,Group D,Al Janoub Stadium,Al Wakrah,Qatar,France,Australia,4,1,5,3,Home Win,France,No,No,0,0,Yes,4–1
M-2022-09,2022,2020s,2022-11-23,13:00,Group Stage,Group Stage,Group F,Al Bayt Stadium,Al Khor,Qatar,Morocco,Croatia,0,0,0,0,Draw,Draw,No,No,0,0,No,0–0
M-2022-10,2022,2020s,2022-11-23,16:00,Group Stage,Group Stage,Group E,Khalifa International Stadium,Al Rayyan,Qatar,Germany,Japan,1,2,3,1,Away Win,Japan,No,No,0,0,No,1–2
M-2022-11,2022,2020s,2022-11-23,19:00,Group Stage,Group Stage,Group E,Al Thumama Stadium,Doha,Qatar,Spain,Costa Rica,7,0,7,7,Home Win,Spain,No,No,0,0,Yes,7–0
M-2022-12,2022,2020s,2022-11-23,22:00,Group Stage,Group Stage,Group F,Ahmad bin Ali Stadium,Al Rayyan,Qatar,Belgium,Canada,1,0,1,1,Home Win,Belgium,No,No,0,0,No,1–0
M-2022-13,2022,2020s,2022-11-24,13:00,Group Stage,Group Stage,Group G,Al Janoub Stadium,Al Wakrah,Qatar,Switzerland,Cameroon,1,0,1,1,Home Win,Switzerland,No,No,0,0,No,1–0
M-2022-14,2022,2020s,2022-11-24,16:00,Group Stage,Group Stage,Group H,Education City Stadium,Al Rayyan,Qatar,Uruguay,South Korea,0,0,0,0,Draw,Draw,No,No,0,0,No,0–0
M-2022-15,2022,2020s,2022-11-24,19:00,Group Stage,Group Stage,Group H,Stadium 974,Doha,Qatar,Portugal,Ghana,3,2,5,1,Home Win,Portugal,No,No,0,0,Yes,3–2
M-2022-16,2022,2020s,2022-11-24,22:00,Group Stage,Group Stage,Group G,Lusail Stadium,Lusail,Qatar,Brazil,Serbia,2,0,2,2,Home Win,Brazil,No,No,0,0,No,2–0
M-2022-17,2022,2020s,2022-11-25,13:00,Group Stage,Group Stage,Group B,Ahmad bin Ali Stadium,Al Rayyan,Qatar,Wales,Iran,0,2,2,2,Away Win,Iran,No,No,0,0,No,0–2
M-2022-18,2022,2020s,2022-11-25,16:00,Group Stage,Group Stage,Group A,Al Thumama Stadium,Doha,Qatar,Qatar,Senegal,1,3,4,2,Away Win,Senegal,No,No,0,0,No,1–3
M-2022-19,2022,2020s,2022-11-25,19:00,Group Stage,Group Stage,Group A,Khalifa International Stadium,Al Rayyan,Qatar,Netherlands,Ecuador,1,1,2,0,Draw,Draw,No,No,0,0,No,1–1
M-2022-20,2022,2020s,2022-11-25,22:00,Group Stage,Group Stage,Group B,Al Bayt Stadium,Al Khor,Qatar,England,United States,0,0,0,0,Draw,Draw,No,No,0,0,No,0–0
M-2022-21,2022,2020s,2022-11-26,13:00,Group Stage,Group Stage,Group D,Al Janoub Stadium,Al Wakrah,Qatar,Tunisia,Australia,0,1,1,1,Away Win,Australia,No,No,0,0,No,0–1
M-2022-22,2022,2020s,2022-11-26,16:00,Group Stage,Group Stage,Group C,Education City Stadium,Al Rayyan,Qatar,Poland,Saudi Arabia,2,0,2,2,Home Win,Poland,No,No,0,0,No,2–0
M-2022-23,2022,2020s,2022-11-26,19:00,Group Stage,Group Stage,Group D,Stadium 974,Doha,Qatar,France,Denmark,2,1,3,1,Home Win,France,No,No,0,0,No,2–1
M-2022-24,2022,2020s,2022-11-26,22:00,Group Stage,Group Stage,Group C,Lusail Stadium,Lusail,Qatar,Argentina,Mexico,2,0,2,2,Home Win,Argentina,No,No,0,0,No,2–0
M-2022-25,2022,2020s,2022-11-27,13:00,Group Stage,Group Stage,Group E,Ahmad bin Ali Stadium,Al Rayyan,Qatar,Japan,Costa Rica,0,1,1,1,Away Win,Costa Rica,No,No,0,0,No,0–1
M-2022-26,2022,2020s,2022-11-27,16:00,Group Stage,Group Stage,Group F,Al Thumama Stadium,Doha,Qatar,Belgium,Morocco,0,2,2,2,Away Win,Morocco,No,No,0,0,No,0–2
M-2022-27,2022,2020s,2022-11-27,19:00,Group Stage,Group Stage,Group F,Khalifa International Stadium,Al Rayyan,Qatar,Croatia,Canada,4,1,5,3,Home Win,Croatia,No,No,0,0,Yes,4–1
M-2022-28,2022,2020s,2022-11-27,22:00,Group Stage,Group Stage,Group E,Al Bayt Stadium,Al Khor,Qatar,Spain,Germany,1,1,2,0,Draw,Draw,No,No,0,0,No,1–1
M-2022-29,2022,2020s,2022-11-28,13:00,Group Stage,Group Stage,Group G,Al Janoub Stadium,Al Wakrah,Qatar,Cameroon,Serbia,3,3,6,0,Draw,Draw,No,No,0,0,Yes,3–3
M-2022-30,2022,2020s,2022-11-28,16:00,Group Stage,Group Stage,Group H,Education City Stadium,Al Rayyan,Qatar,South Korea,Ghana,2,3,5,1,Away Win,Ghana,No,No,0,0,Yes,2–3
M-2022-31,2022,2020s,2022-11-28,19:00,Group Stage,Group Stage,Group G,Stadium 974,Doha,Qatar,Brazil,Switzerland,1,0,1,1,Home Win,Brazil,No,No,0,0,No,1–0
M-2022-32,2022,2020s,2022-11-28,22:00,Group Stage,Group Stage,Group H,Lusail Stadium,Lusail,Qatar,Portugal,Uruguay,2,0,2,2,Home Win,Portugal,No,No,0,0,No,2–0
M-2022-33,2022,2020s,2022-11-29,18:00,Group Stage,Group Stage,Group A,Khalifa International Stadium,Al Rayyan,Qatar,Ecuador,Senegal,1,2,3,1,Away Win,Senegal,No,No,0,0,No,1–2
M-2022-34,2022,2020s,2022-11-29,18:00,Group Stage,Group Stage,Group A,Al Bayt Stadium,Al Khor,Qatar,Netherlands,Qatar,2,0,2,2,Home Win,Netherlands,No,No,0,0,No,2–0
M-2022-35,2022,2020s,2022-11-29,22:00,Group Stage,Group Stage,Group B,Al Thumama Stadium,Doha,Qatar,Iran,United States,0,1,1,1,Away Win,United States,No,No,0,0,No,0–1
M-2022-36,2022,2020s,2022-11-29,22:00,Group Stage,Group Stage,Group B,Ahmad bin Ali Stadium,Al Rayyan,Qatar,Wales,England,0,3,3,3,Away Win,England,No,No,0,0,No,0–3
M-2022-37,2022,2020s,2022-11-30,18:00,Group Stage,Group Stage,Group D,Al Janoub Stadium,Al Wakrah,Qatar,Australia,Denmark,1,0,1,1,Home Win,Australia,No,No,0,0,No,1–0
M-2022-38,2022,2020s,2022-11-30,18:00,Group Stage,Group Stage,Group D,Education City Stadium,Al Rayyan,Qatar,Tunisia,France,1,0,1,1,Home Win,Tunisia,No,No,0,0,No,1–0
M-2022-39,2022,2020s,2022-11-30,22:00,Group Stage,Group Stage,Group C,Stadium 974,Doha,Qatar,Poland,Argentina,0,2,2,2,Away Win,Argentina,No,No,0,0,No,0–2
M-2022-40,2022,2020s,2022-11-30,22:00,Group Stage,Group Stage,Group C,Lusail Stadium,Lusail,Qatar,Saudi Arabia,Mexico,1,2,3,1,Away Win,Mexico,No,No,0,0,No,1–2
M-2022-41,2022,2020s,2022-12-01,18:00,Group Stage,Group Stage,Group F,Al Thumama Stadium,Doha,Qatar,Canada,Morocco,1,2,3,1,Away Win,Morocco,No,No,0,0,No,1–2
M-2022-42,2022,2020s,2022-12-01,18:00,Group Stage,Group Stage,Group F,Ahmad bin Ali Stadium,Al Rayyan,Qatar,Croatia,Belgium,0,0,0,0,Draw,Draw,No,No,0,0,No,0–0
M-2022-43,2022,2020s,2022-12-01,22:00,Group Stage,Group Stage,Group E,Al Bayt Stadium,Al Khor,Qatar,Costa Rica,Germany,2,4,6,2,Away Win,Germany,No,No,0,0,Yes,2–4
M-2022-44,2022,2020s,2022-12-01,22:00,Group Stage,Group Stage,Group E,Khalifa International Stadium,Al Rayyan,Qatar,Japan,Spain,2,1,3,1,Home Win,Japan,No,No,0,0,No,2–1
M-2022-45,2022,2020s,2022-12-02,18:00,Group Stage,Group Stage,Group H,Al Janoub Stadium,Al Wakrah,Qatar,Ghana,Uruguay,0,2,2,2,Away Win,Uruguay,No,No,0,0,No,0–2
M-2022-46,2022,2020s,2022-12-02,18:00,Group Stage,Group Stage,Group H,Education City Stadium,Al Rayyan,Qatar,South Korea,Portugal,2,1,3,1,Home Win,South Korea,No,No,0,0,No,2–1
M-2022-47,2022,2020s,2022-12-02,22:00,Group Stage,Group Stage,Group G,Lusail Stadium,Lusail,Qatar,Cameroon,Brazil,1,0,1,1,Home Win,Cameroon,No,No,0,0,No,1–0
M-2022-48,2022,2020s,2022-12-02,22:00,Group Stage,Group Stage,Group G,Stadium 974,Doha,Qatar,Serbia,Switzerland,2,3,5,1,Away Win,Switzerland,No,No,0,0,Yes,2–3
M-2022-49,2022,2020s,2022-12-03,18:00,Round Of 16,Knockout Stage,not applicable,Khalifa International Stadium,Al Rayyan,Qatar,Netherlands,United States,3,1,4,2,Home Win,Netherlands,No,No,0,0,No,3–1
M-2022-50,2022,2020s,2022-12-03,22:00,Round Of 16,Knockout Stage,not applicable,Ahmad bin Ali Stadium,Al Rayyan,Qatar,Argentina,Australia,2,1,3,1,Home Win,Argentina,No,No,0,0,No,2–1
M-2022-51,2022,2020s,2022-12-04,18:00,Round Of 16,Knockout Stage,not applicable,Al Thumama Stadium,Doha,Qatar,France,Poland,3,1,4,2,Home Win,France,No,No,0,0,No,3–1
M-2022-52,2022,2020s,2022-12-04,22:00,Round Of 16,Knockout Stage,not applicable,Al Bayt Stadium,Al Khor,Qatar,England,Senegal,3,0,3,3,Home Win,England,No,No,0,0,No,3–0
